"","NOM_REG","NOM_PROV","NOM_COM","id_opcion","descripcion","valor"
"3995","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",6,"Reducir la impunidad y la delincuencia",0
"3996","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",7,"Ampliar el acceso al agua",0
"3997","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"3998","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",9,"Transporte público (calidad, acceso y precio",0
"3999","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",10,"Cuidado del medio ambiente y recursos naturales",0
"4000","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",11,"Reducir costos de servicios básicos",0
"4001","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",12,"Nulos",0
"4002","Región de Magallanes y Antártica Chilena","Tierra del Fuego","TIMAUKEL",13,"Blancos",0
"4003","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",1,"Acceso y calidad a la ed. pública",269
"4004","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",2,"Deuda universitaria (CAE y otros)",133
"4005","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",3,"Reducir la desigualidad de ingresos",120
"4006","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",4,"Acceso y calidad de la vivienda",83
"4007","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",5,"Mejorar la calidad de la salud pública y su financiamiento",337
"4008","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",6,"Reducir la impunidad y la delincuencia",49
"4009","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",7,"Ampliar el acceso al agua",21
"4010","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",8,"Mejorar las pensiones y dignificar la calidad de vida",410
"4011","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",9,"Transporte público (calidad, acceso y precio",22
"4012","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",10,"Cuidado del medio ambiente y recursos naturales",65
"4013","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",11,"Reducir costos de servicios básicos",94
"4014","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",12,"Nulos",8
"4015","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PORVENIR",13,"Blancos",0
"4016","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",1,"Acceso y calidad a la ed. pública",15
"4017","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",2,"Deuda universitaria (CAE y otros)",1
"4018","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",3,"Reducir la desigualidad de ingresos",5
"4019","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",4,"Acceso y calidad de la vivienda",3
"4020","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",5,"Mejorar la calidad de la salud pública y su financiamiento",18
"4021","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",6,"Reducir la impunidad y la delincuencia",4
"4022","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",7,"Ampliar el acceso al agua",16
"4023","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",8,"Mejorar las pensiones y dignificar la calidad de vida",19
"4024","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",9,"Transporte público (calidad, acceso y precio",1
"4025","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",10,"Cuidado del medio ambiente y recursos naturales",3
"4026","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",11,"Reducir costos de servicios básicos",5
"4027","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",12,"Nulos",0
"4028","Región de Aysén del Gral.Ibañez del Campo","General Carrera","CHILE CHICO",13,"Blancos",0
"4029","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",1,"Acceso y calidad a la ed. pública",0
"4030","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",2,"Deuda universitaria (CAE y otros)",0
"4031","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",3,"Reducir la desigualidad de ingresos",0
"4032","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",4,"Acceso y calidad de la vivienda",0
"4033","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"4034","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",6,"Reducir la impunidad y la delincuencia",0
"4035","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",7,"Ampliar el acceso al agua",0
"4036","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"4037","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",9,"Transporte público (calidad, acceso y precio",0
"4038","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",10,"Cuidado del medio ambiente y recursos naturales",0
"4039","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",11,"Reducir costos de servicios básicos",0
"4040","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",12,"Nulos",0
"4041","Región de Aysén del Gral.Ibañez del Campo","Coyhaique","LAGO VERDE",13,"Blancos",0
"4042","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",1,"Acceso y calidad a la ed. pública",31
"4043","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",2,"Deuda universitaria (CAE y otros)",8
"4044","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",3,"Reducir la desigualidad de ingresos",14
"4045","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",4,"Acceso y calidad de la vivienda",5
"4046","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",5,"Mejorar la calidad de la salud pública y su financiamiento",32
"4047","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",6,"Reducir la impunidad y la delincuencia",10
"4048","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",7,"Ampliar el acceso al agua",3
"4049","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",8,"Mejorar las pensiones y dignificar la calidad de vida",38
"4050","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",9,"Transporte público (calidad, acceso y precio",2
"4051","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",10,"Cuidado del medio ambiente y recursos naturales",16
"4052","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",11,"Reducir costos de servicios básicos",10
"4053","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",12,"Nulos",6
"4054","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","TORTEL",13,"Blancos",1
"4055","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",1,"Acceso y calidad a la ed. pública",134
"4056","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",2,"Deuda universitaria (CAE y otros)",55
"4057","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",3,"Reducir la desigualidad de ingresos",64
"4058","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",4,"Acceso y calidad de la vivienda",14
"4059","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",5,"Mejorar la calidad de la salud pública y su financiamiento",180
"4060","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",6,"Reducir la impunidad y la delincuencia",19
"4061","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",7,"Ampliar el acceso al agua",12
"4062","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",8,"Mejorar las pensiones y dignificar la calidad de vida",171
"4063","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",9,"Transporte público (calidad, acceso y precio",3
"4064","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",10,"Cuidado del medio ambiente y recursos naturales",61
"4065","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",11,"Reducir costos de servicios básicos",66
"4066","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",12,"Nulos",1
"4067","Región de Aysén del Gral.Ibañez del Campo","Capitán Prat","COCHRANE",13,"Blancos",1
"4068","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",1,"Acceso y calidad a la ed. pública",268
"4069","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",2,"Deuda universitaria (CAE y otros)",123
"4070","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",3,"Reducir la desigualidad de ingresos",112
"4071","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",4,"Acceso y calidad de la vivienda",70
"4072","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",5,"Mejorar la calidad de la salud pública y su financiamiento",361
"4073","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",6,"Reducir la impunidad y la delincuencia",30
"4074","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",7,"Ampliar el acceso al agua",22
"4075","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",8,"Mejorar las pensiones y dignificar la calidad de vida",370
"4076","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",9,"Transporte público (calidad, acceso y precio",28
"4077","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",10,"Cuidado del medio ambiente y recursos naturales",89
"4078","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",11,"Reducir costos de servicios básicos",75
"4079","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",12,"Nulos",3
"4080","Región de Magallanes y Antártica Chilena","Tierra del Fuego","PRIMAVERA",13,"Blancos",12
"4081","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",1,"Acceso y calidad a la ed. pública",59
"4082","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",2,"Deuda universitaria (CAE y otros)",17
"4083","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",3,"Reducir la desigualidad de ingresos",34
"4084","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",4,"Acceso y calidad de la vivienda",21
"4085","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",5,"Mejorar la calidad de la salud pública y su financiamiento",81
"4086","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",6,"Reducir la impunidad y la delincuencia",15
"4087","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",7,"Ampliar el acceso al agua",4
"4088","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",8,"Mejorar las pensiones y dignificar la calidad de vida",78
"4089","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",9,"Transporte público (calidad, acceso y precio",5
"4090","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",10,"Cuidado del medio ambiente y recursos naturales",23
"4091","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",11,"Reducir costos de servicios básicos",11
"4092","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",12,"Nulos",3
"4093","Región de Magallanes y Antártica Chilena","Antártica Chilena","CABO DE HORNOS",13,"Blancos",6
"4094","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",1,"Acceso y calidad a la ed. pública",0
"4095","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",2,"Deuda universitaria (CAE y otros)",0
"4096","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",3,"Reducir la desigualidad de ingresos",0
"4097","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",4,"Acceso y calidad de la vivienda",0
"4098","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"4099","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",6,"Reducir la impunidad y la delincuencia",0
"4100","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",7,"Ampliar el acceso al agua",0
"4101","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"4102","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",9,"Transporte público (calidad, acceso y precio",0
"4103","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",10,"Cuidado del medio ambiente y recursos naturales",0
"4104","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",11,"Reducir costos de servicios básicos",0
"4105","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",12,"Nulos",0
"4106","Región de Aysén del Gral.Ibañez del Campo","Aysén","GUAITECAS",13,"Blancos",0
"4107","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",1,"Acceso y calidad a la ed. pública",0
"4108","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",2,"Deuda universitaria (CAE y otros)",0
"4109","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",3,"Reducir la desigualidad de ingresos",0
"4110","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",4,"Acceso y calidad de la vivienda",0
"4111","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"4112","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",6,"Reducir la impunidad y la delincuencia",0
"4113","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",7,"Ampliar el acceso al agua",0
"4114","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"4115","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",9,"Transporte público (calidad, acceso y precio",0
"4116","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",10,"Cuidado del medio ambiente y recursos naturales",0
"4117","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",11,"Reducir costos de servicios básicos",0
"4118","Región de Magallanes y Antártica Chilena","Magallanes","RIO VERDE",12,"Nulos",0
